"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","pH","sulphates","alcohol","quality","wine_type","wine_type_bin","acidity_ratio","alcohol_va_ratio","sugar_body_ratio","sulfur_efficiency"
6.3,0.27,0.49,1.2,0.063,35,3.38,0.42,12.2,6,"white",1,8.28946277702266,45.1850178332673,14.639821394179,5.55555467372148
7.4,0.16,0.49,1.2,0.055,18,3.23,0.47,11.2,6,"white",1,11.3845978698494,69.9995625027343,13.4398494736859,2.43243210372539
6.9,0.19,0.49,6.6,0.036,49,3.2,0.27,11.5,6,"white",1,10.147043901406,60.5259972315935,75.8991271600377,7.10144824616692
7.2,0.4,0.49,1.1,0.048,11,3.01,0.42,9.3,5,"white",1,8.08987855069826,23.2499418751453,10.2299048618848,1.52777756558645
7.6,0.52,0.49,14,0.034,37,3.14,0.38,11.8,7,"white",1,7.52474502500493,22.6922640533384,165.198050663002,4.86842041204995
8.3,0.21,0.49,19.8,0.054,50,2.99,0.54,9.2,5,"white",1,11.8571259183915,43.8093151937372,182.158324143418,6.02409565974751
6.9,0.34,0.74,11.2,0.069,44,3,0.81,9.2,5,"white",1,6.38888297325651,27.0587439448707,103.039052040721,6.37681067002744
7.1,0.22,0.74,2.7,0.044,42,3.31,0.41,12.2,6,"white",1,7.3958256293483,55.4542933895755,32.9395981369027,5.91549212457857
7.9,0.11,0.49,4.5,0.048,27,3.24,0.42,10.6,6,"white",1,13.1666447222588,96.3627603385424,47.6994943853595,3.41772108636442
8.5,0.17,0.74,3.6,0.05,29,3.28,0.4,12.4,6,"white",1,9.3406490762098,72.9407474073682,44.6394464708638,3.41176430449832
6.4,0.145,0.49,5.4,0.048,54,3.56,0.44,10.8,6,"white",1,10.0787242854736,74.4822449500348,58.3193701508024,8.43749868164083
8.3,0.19,0.49,1.2,0.051,11,3.06,0.46,11,6,"white",1,12.2058644031406,57.8944321345677,13.1998548015972,1.32530104514445
8,0.44,0.49,9.1,0.031,46,3.16,0.27,12.7,8,"white",1,8.60214128802012,28.8635707646119,115.56853227964,5.74999928125009
7,0.2,0.74,0.8,0.044,19,3.46,0.53,10.2,5,"white",1,7.44680058851001,50.999745001275,8.15991676884896,2.71428532653067
7.1,0.25,0.49,3,0.03,30,3.13,0.39,12.3,7,"white",1,9.59458162894374,49.1998032007872,36.8995461355825,4.22535151755612
6.5,0.24,0.24,1.6,0.046,15,3.19,0.39,9.8,5,"white",1,13.5416384549199,40.8331631951534,15.6798463375059,2.30769195266278
7.8,0.21,0.49,1.35,0.052,6,3.15,0.28,11.4,5,"white",1,11.1428412245125,54.2854557835439,15.3898245560001,0.769230670611452
7,0.2,0.49,5.9,0.038,39,3.21,0.48,10.8,6,"white",1,10.1449128334597,53.99973000135,63.7193118314322,5.57142777551032
6.9,0.25,0.24,3.6,0.057,13,2.99,0.48,9.5,4,"white",1,14.0816039150941,37.999848000608,34.1996751030865,1.88405769796265
7.2,0.08,0.49,1.3,0.05,18,3.46,0.44,10.2,6,"white",1,12.6315567867425,127.498406269922,13.2598647493796,2.49999965277783
7.1,0.85,0.49,8.7,0.028,40,3.22,0.36,10.7,5,"white",1,5.29850350857947,12.5882204844465,93.0890039476577,5.63380202340817
7.6,0.51,0.24,1.2,0.04,10,3.05,0.29,10.8,6,"white",1,10.1333198222402,21.1764290658254,12.9598600335116,1.31578930055404
7.9,0.22,0.24,4.6,0.044,39,2.99,0.28,11.5,6,"white",1,17.1738757089659,52.2724896705015,52.8993916569959,4.93670823585972
7.7,0.16,0.49,2,0.056,20,3.32,0.49,10.7,6,"white",1,11.8461356213298,66.8745820338623,21.3997710224501,2.59740226007763
6.6,0.25,0.24,1.7,0.048,26,3.37,0.6,10.1,6,"white",1,13.4693602666117,40.3998384006464,17.1698265847515,3.93939334251616
6.7,0.16,0.49,2.4,0.046,57,3.62,0.81,10.4,6,"white",1,10.3076764497285,64.999593752539,24.9597404186996,8.5074614167968
7.5,0.32,0.24,4.6,0.053,8,3.14,0.5,9.1,3,"white",1,13.3928332270835,28.4374111330902,41.8596190774664,1.06666652444446
7.4,0.28,0.49,1.5,0.034,20,2.98,0.39,10.6,6,"white",1,9.61037712938035,37.8570076535441,15.8998314617865,2.70270233747266
6.2,0.15,0.49,0.9,0.033,17,3.3,0.7,9.4,6,"white",1,9.6874848633049,62.6662488916741,8.45992047674752,2.74193504162338
6.7,0.25,0.74,19.4,0.054,44,3.51,0.45,9.8,6,"white",1,6.76766993164653,39.1998432006272,190.118136842259,6.56716319893087
6.5,0.26,0.74,13.3,0.044,68,3.18,0.54,9.5,6,"white",1,6.4999935000065,36.5383210064577,126.348799686403,10.4615368520713
7.9,0.16,0.74,17.85,0.037,52,2.99,0.41,9.3,5,"white",1,8.77776802470219,58.1246367210205,166.003456167858,6.58227764781296
5.6,0.185,0.49,1.1,0.03,28,3.55,0.45,10.3,6,"white",1,8.29628400550517,55.6753747277042,11.329883302202,4.99999910714302
7.5,0.2,0.49,1.3,0.031,8,3.06,0.62,11.1,5,"white",1,10.8695494644211,55.4997225013875,14.4298398287779,1.06666652444446
8,0.3,0.49,9.4,0.046,47,3.14,0.48,10,5,"white",1,10.1265694600387,33.3332222225926,93.9990600093999,5.87499926562509
8,0.34,0.49,9,0.033,39,3.13,0.38,12.3,8,"white",1,9.63854260416554,36.1763641871642,110.698638406748,4.87499939062508
7.7,0.35,0.49,8.65,0.033,42,3.14,0.38,12.4,8,"white",1,9.16665575398125,35.4284702043709,107.258669992492,5.45454474616302
7.6,0.29,0.49,9.6,0.03,45,3.13,0.38,12.3,7,"white",1,9.74357725182404,42.4136468494936,118.078547633864,5.92105185249318
6.7,0.62,0.24,1.1,0.039,6,3.41,0.32,10.4,5,"white",1,7.79068861547835,16.7741664932798,11.4398810252373,0.895522254399663
6.8,0.27,0.49,1.2,0.044,35,3.13,0.48,12.1,7,"white",1,8.94735664821494,44.8146488346339,14.5198243101258,5.14705806660911
7.7,0.27,0.49,1.8,0.041,23,3.16,0.42,12.5,6,"white",1,10.131565616361,46.2961248291673,22.4997187535156,2.98701259908927
6.7,0.51,0.24,2.1,0.043,14,3.22,0.6,13,6,"white",1,8.9333214222381,25.4901460977527,27.2996451046136,2.08955192693255
7.4,0.19,0.49,9.3,0.03,26,2.99,0.32,11,7,"white",1,10.8823369377398,57.8944321345677,102.298874712378,3.51351303871445
8.3,0.2,0.49,1.7,0.04,34,3.05,0.37,10.1,5,"white",1,12.0289680739593,50.4997475012625,17.1698265847515,4.09638504862831
6.6,0.3,0.24,1.2,0.034,17,3.13,0.36,9.2,5,"white",1,12.2221995885193,30.6665644447852,11.0398984329344,2.57575718549134
6.8,0.36,0.24,4.6,0.039,24,3.27,0.34,12.6,7,"white",1,11.3333144444759,34.9999027780478,57.9592697132016,3.52941124567482
7,0.17,0.74,12.8,0.045,24,3.26,0.38,12.2,8,"white",1,7.6922992392316,71.7642837395074,156.158094871243,3.42857093877558
9.2,0.18,0.49,1.5,0.041,39,3.04,0.49,9.8,7,"white",1,13.7313227890705,54.444141976989,14.6998559414118,4.23912997400761
8.1,0.2,0.49,8.1,0.051,51,3.1,0.52,11,6,"white",1,11.7391134215748,54.999725001375,89.099019910781,6.29629551897586
7.8,0.26,0.74,7.5,0.044,59,3.22,0.64,10,6,"white",1,7.7999922000078,38.4613905331133,74.9992500074999,7.56410159434595
6.8,0.21,0.49,14.5,0.06,50,3.55,0.44,9.8,6,"white",1,9.71427183675452,46.6664444455026,142.098607433647,7.35294009515587
7.9,0.2,0.49,1.6,0.053,15,3.16,0.47,10.5,5,"white",1,11.4492587691902,52.4997375013125,16.7998236018522,1.89873393686912
8,0.18,0.49,1.8,0.061,10,3.23,0.48,10,5,"white",1,11.9402806861482,55.5552469152949,17.9998200018,1.24999984375002
8.8,0.23,0.74,3.2,0.042,15,3.02,0.51,11.2,6,"white",1,9.07215559571588,48.6954404546067,35.8395985964957,1.70454526084713
7.3,0.22,0.49,9.4,0.034,29,2.99,0.32,11,7,"white",1,10.2816756596117,49.9997727283058,103.398862612511,3.97260219553395
7.3,0.22,0.49,9.9,0.031,48,3.01,0.28,11.2,6,"white",1,10.2816756596117,50.9088595051841,110.878758157909,6.5753415650217
7.3,0.155,0.49,1.3,0.039,34,3.14,0.77,10.5,6,"white",1,11.3178119103691,67.7414984419455,13.6498566765049,4.65753360855704
8.2,0.22,0.49,9.6,0.037,53,3.02,0.33,10.6,6,"white",1,11.549279508057,48.1815991745492,101.758921355434,6.46341384592514
8.2,0.24,0.49,9.3,0.038,52,3.02,0.33,10.6,6,"white",1,11.2328613248475,44.1664826396557,98.5789550630763,6.34146264128504
8.4,0.23,0.49,7.8,0.035,22,3.04,0.34,12,6,"white",1,11.6666504629855,52.1736862013643,93.5988768134782,2.61904730725627
8.3,0.2,0.49,1.7,0.038,38,3.05,0.37,10.1,6,"white",1,12.0289680739593,50.4997475012625,17.1698265847515,4.57831270140811
6.9,0.21,0.49,1.4,0.041,15,3.25,0.63,11,5,"white",1,9.85712877553032,52.3807029490336,15.3998306018634,2.17391272841845
8,0.25,0.49,9,0.044,31,3.34,0.49,10,6,"white",1,10.8107962016268,39.99984000064,89.9991000089999,3.87499951562506
6.6,0.21,0.49,18.15,0.042,41,3.28,0.39,8.7,6,"white",1,9.42855795920292,41.4283741505993,157.903626238452,6.21212027089087
7.2,0.27,0.74,12.5,0.037,47,3.04,0.44,8.7,5,"white",1,7.12870581316256,32.2221028811004,108.749053883231,6.5277768711421
14.2,0.27,0.49,1.1,0.037,33,3.15,0.54,11.1,6,"white",1,18.6841859418606,41.1109588483006,12.2098644705044,2.32394349831384
7.9,0.28,0.49,7.7,0.045,48,3.04,0.55,11,6,"white",1,10.2597269354196,39.2855739800929,84.6990683102486,6.07594859798119
7.4,0.27,0.49,1.1,0.037,33,3.15,0.54,11.1,6,"white",1,9.73682929364567,41.1109588483006,12.2098644705044,4.45945885682988
8.1,0.3,0.49,8.1,0.037,26,3.1,0.3,11.2,7,"white",1,10.2531515782891,37.3332088893037,90.7189839473798,3.20987614692887
7.5,0.23,0.49,7.7,0.049,61,3.14,0.3,11.1,7,"white",1,10.4166521990942,48.260659736262,85.4690512935306,8.13333224888903
7.3,0.26,0.49,5,0.028,32,3.24,0.54,10.8,6,"white",1,9.73332035557286,41.5383017757624,53.9994168062985,4.3835610433478
7.1,0.18,0.74,15.6,0.044,44,3.38,0.67,9,6,"white",1,7.71738291588813,49.9997222237654,140.398736411372,6.19718222574898
8.5,0.15,0.49,1.5,0.031,17,3.03,0.4,10.3,6,"white",1,13.2812292480793,68.6662088919407,15.4498408666391,1.99999976470591
8.9,0.13,0.49,1,0.028,6,2.91,0.32,9.9,5,"white",1,14.3548155567491,76.1532603595357,9.89990199097029,0.674157227622783
8.1,0.28,0.49,1,0.04,32,3.13,0.41,10,6,"white",1,10.5194668578352,35.7141581637208,9.99990000099999,3.95061679622015
6,0.17,0.49,1,0.034,26,3.21,0.42,9.8,6,"white",1,9.09089531682528,57.6467197251781,9.79990396094118,4.33333261111123
7.1,0.53,0.24,0.8,0.029,29,3.16,0.32,9.1,4,"white",1,9.22076724575682,17.1697789249454,7.27993375260285,4.08450646697092
7.2,0.16,0.49,1.3,0.037,27,3.23,0.57,10.6,6,"white",1,11.0769060355292,66.2495859400879,13.7798539335483,3.74999947916674
7.3,0.14,0.49,1.1,0.038,28,3.2,0.72,10.6,6,"white",1,11.5872831947886,75.7137449018221,11.6598764053101,3.83561591292933
7.9,0.12,0.49,5.2,0.049,33,3.18,0.47,10.6,6,"white",1,12.950798441314,88.3325972283564,55.1194157341932,4.17721466111207
6.7,0.29,0.49,4.7,0.034,35,3.13,0.45,9.9,6,"white",1,8.58973257726593,34.1378133178851,46.5295393575604,5.22387981733137
6.7,0.3,0.49,4.8,0.034,36,3.12,0.45,9.9,6,"white",1,8.48100192278238,32.9998900003667,47.5195295566574,5.37313352639798
7.1,0.36,0.24,1.8,0.025,32,3.34,0.59,12.8,6,"white",1,11.833313611144,35.5554567903978,23.0397050917748,4.50704161872653
7.9,0.18,0.49,5.2,0.051,36,3.18,0.48,10.6,6,"white",1,11.7910271775714,58.8885617302126,55.1194157341932,4.55696144848589
6.6,0.19,0.99,1.2,0.122,45,3.09,0.31,8.7,6,"white",1,5.59321559896983,45.789232688249,10.4399091727902,6.81818078512412
7.3,0.21,0.49,1.8,0.038,44,3.32,0.44,12.6,7,"white",1,10.4285565306335,59.9997142870748,22.6797142356006,6.02739643460323
6.9,0.3,0.49,7.6,0.057,25,3.43,0.63,11,7,"white",1,8.73416615928334,36.6665444448519,83.5990804101155,3.62318788069741
7.9,0.42,0.49,8.2,0.056,32,3.29,0.6,11.2,7,"white",1,8.68130914141853,26.6666031747543,91.8389714035203,4.05063239865413
6.9,0.24,0.49,1.3,0.032,35,3.45,0.57,10.7,7,"white",1,9.45204184651802,44.5831475702185,13.9098511645925,5.07246303297637
7.6,0.23,0.49,10,0.036,45,3.08,0.58,9.6,6,"white",1,10.5555408950821,41.7389489610915,95.9990784088473,5.92105185249318
6.2,0.43,0.49,6.4,0.045,12,3.27,0.57,9,4,"white",1,6.73912310964879,20.9301838832933,57.5994816046656,1.93548355879297
8.8,0.35,0.49,1,0.036,14,2.96,0.33,10.5,4,"white",1,10.47617800455,29.9999142859592,10.4998897511576,1.59090891012399
7.8,0.3,0.74,1.8,0.033,33,3.29,0.52,12.8,6,"white",1,7.49999278846847,42.6665244449185,23.0397050917748,4.23076868836299
9.1,0.28,0.49,2,0.059,10,3.15,0.46,10.1,5,"white",1,11.8181664699137,36.0712997453581,20.1997959820606,1.09890097814275
7.1,0.34,0.49,1.5,0.027,26,3.3,0.33,12.2,7,"white",1,8.55420656119691,35.8822474051547,18.2997767427237,3.66197131521531
8.5,0.19,0.49,3.5,0.044,29,3.14,0.51,10.1,6,"white",1,12.4999816176741,53.1576149599213,35.349642968606,3.41176430449832
7.6,0.18,0.49,18.05,0.046,36,3.06,0.41,9.2,5,"white",1,11.3432666518408,51.1108271620713,166.058472262055,4.73684148199454
7.5,0.19,0.49,1.8,0.055,19,3.33,0.44,9.9,5,"white",1,11.0293955450066,52.1049889211109,17.8198235837465,2.5333329955556
7.4,0.3,0.49,8.2,0.055,49,3.52,0.58,9.7,6,"white",1,9.36707675053576,32.3332255559148,79.5392284694838,6.62162072680801
6.7,0.3,0.74,5,0.038,35,3.21,0.46,9.9,5,"white",1,6.44230149778702,32.9998900003667,49.4995099548514,5.22387981733137
6.6,0.3,0.74,4.6,0.041,36,3.21,0.45,9.9,5,"white",1,6.34614774408871,32.9998900003667,45.5395491584633,5.4545446280993
6.9,0.22,0.49,7,0.063,50,3.54,0.5,10.3,6,"white",1,9.71829617141384,46.8179690092318,72.099257377649,7.24637576139482
7.8,0.26,0.49,3.1,0.045,21,3.16,0.35,10.3,5,"white",1,10.3999861333518,39.6152322491067,31.9296711243874,2.69230734714008
8.5,0.17,0.49,8.8,0.048,23,2.88,0.34,10.5,4,"white",1,12.8787683655025,61.7643425626908,92.399029810187,2.70588203460211
6.8,0.17,0.74,2.4,0.053,61,3.63,0.76,10.5,6,"white",1,7.47251926096784,61.7643425626908,25.1997354027783,8.97058691609016
6.2,0.27,0.49,1.4,0.05,20,3.32,0.44,9.8,6,"white",1,8.15788400278421,36.2961618660672,13.7198655453177,3.22580593132162
7.1,0.64,0.49,1.8,0.05,17,3.31,0.58,10.6,4,"white",1,6.28318028037143,16.5624741211342,19.0797977541438,2.39436585994847
6.4,0.18,0.74,11.9,0.046,54,3.58,0.68,10.1,5,"white",1,6.95651417770198,56.1107993844479,120.18878609326,8.43749868164083
7.6,0.31,0.49,13.4,0.062,50,3.22,0.53,9,4,"white",1,9.49998812501484,29.0321644123729,120.598914609769,6.5789465027702
9.8,0.31,0.49,15.4,0.046,13,3.18,0.45,9.5,5,"white",1,12.2499846875191,30.6450624352825,146.298610163203,1.32653047688465
9,0.3,0.49,7.2,0.039,32,2.94,0.32,11.5,6,"white",1,11.3923906425435,38.3332055559815,82.7990478109502,3.55555516049387
8.4,0.24,0.49,7.4,0.039,46,3.03,0.33,11.9,7,"white",1,11.5068335522828,49.5831267369719,88.05895209847,5.47618982426312
6.4,0.25,0.74,7.8,0.045,52,3.21,0.42,9.2,6,"white",1,6.46463993470714,36.7998528005888,71.7593398140737,8.12499873046895
7.3,0.3,0.74,13.5,0.039,46,3.02,0.4,8.7,5,"white",1,7.0192240199769,28.9999033336556,117.44897819389,6.30136899981247
9.3,0.31,0.49,1.3,0.042,34,3.11,0.46,9.8,5,"white",1,11.6249854687682,31.6128012490282,12.7398751492235,3.65591358538564
7,0.27,0.74,1.5,0.036,27,3.35,0.48,11.2,6,"white",1,6.93068620724138,41.4813278469339,16.7998118421074,3.85714230612253
7.9,0.14,0.74,1.2,0.028,30,3.08,0.82,12.3,6,"white",1,8.97726252583804,87.8565153106049,14.759818454233,3.79746787373824
6.4,0.12,0.49,6.4,0.042,49,3.34,0.44,10.4,6,"white",1,10.4917860790392,86.6659444504629,66.5593077831991,7.65624880371112
6.8,0.21,0.74,1.2,0.047,25,3.13,0.41,10.7,6,"white",1,7.157887202224,50.9521383231508,12.83986261347,3.67647004757793
8.6,0.16,0.49,7.3,0.043,9,3.13,0.59,10.5,6,"white",1,13.230748875771,65.6245898463135,76.6491951834506,1.04651150621959
7,0.29,0.49,3.8,0.047,37,2.95,0.4,9.4,6,"white",1,8.9743474687853,32.4136813321333,35.7196642351562,5.28571353061235
6.4,0.27,0.49,7.3,0.046,53,3.24,0.43,9.2,6,"white",1,8.42104155126112,34.0739478742671,67.1593821336844,8.28124870605489
6.6,0.55,0.01,2.7,0.034,56,3.15,0.3,11.9,5,"white",1,11.7856932398335,21.6363242975922,32.1296176575499,8.48484719926558
6.3,0.24,0.74,1.4,0.172,24,3.27,0.39,9.9,6,"white",1,6.42856486881136,41.2498281257161,13.8598627873584,3.80952320483759
6.7,0.33,0.49,1.6,0.167,20,3.11,0.5,11.4,6,"white",1,8.17072174302226,34.5453498625762,18.2397920663704,2.98507418133221
8.2,0.34,0.49,8,0.046,55,3.08,0.52,10.7,6,"white",1,9.87950616926967,31.4704956750127,85.5990840898002,6.70731625520534
5.6,0.39,0.24,4.7,0.034,27,3.28,0.36,12.7,5,"white",1,8.88887477956384,32.5640190666178,59.6892419466273,4.82142771045934
5.6,0.41,0.24,1.9,0.034,10,3.32,0.5,13.5,7,"white",1,8.61537136096714,32.9267489591489,25.6496537296747,1.78571396683679
6.7,0.41,0.01,2.8,0.048,39,3.24,0.35,9.5,5,"white",1,15.952342970612,23.1706751934751,26.5997473024006,5.82089465359781
7.1,0.26,0.49,2.2,0.032,31,3.37,0.42,12.9,9,"white",1,9.46665404446127,49.6151937877162,28.3796339027227,4.36619656814133
7.5,0.32,0.49,1.7,0.031,44,3.07,0.46,12.5,6,"white",1,9.2592478280891,39.062377930069,21.2497343783203,5.86666588444455
5.8,0.19,0.49,4.9,0.04,44,3.34,0.38,9.5,7,"white",1,8.52939922147173,49.9997368434903,46.5495577792011,7.58620558858524
6.9,0.27,0.49,23.5,0.057,59,2.98,0.47,8.6,5,"white",1,9.07893542245339,31.8517338824671,202.098261954947,8.55072339844588
8.1,0.2,0.49,11.8,0.048,46,3.09,0.46,10,7,"white",1,11.7391134215748,49.99975000125,117.9988200118,5.67901164456646
8.2,0.26,0.49,5.2,0.04,19,3.12,0.34,10.1,6,"white",1,10.933318755575,38.8460044384445,52.5194695533575,2.31707288816184
7.8,0.26,0.49,3.2,0.027,28,3.03,0.32,11.3,7,"white",1,10.3999861333518,43.4613713024181,36.1595913966172,3.58974312952011
8,0.14,0.49,1.5,0.035,42,3.26,0.4,10.6,7,"white",1,12.6983925422341,75.7137449018221,15.8998314617865,5.24999934375008
8,0.29,0.49,11.7,0.035,40,3.14,0.34,10.8,5,"white",1,10.2563971071832,37.2412508922383,126.358635326738,4.99999937500008
7.5,0.19,0.49,1.6,0.047,42,3.4,0.47,10.7,6,"white",1,11.0293955450066,56.3154930763522,17.11981681796,5.59999925333343
6.9,0.34,0.49,7.3,0.045,61,3.09,0.4,9,6,"white",1,8.31324299609278,26.4705103808518,65.6994087053217,8.84057842890168
6.2,0.2,0.49,1.6,0.065,17,3.22,0.52,9.2,6,"white",1,8.98549422392142,45.99977000115,14.7198645772459,2.74193504162338
6.4,0.37,0.49,13.3,0.045,53,3.14,0.48,8.5,6,"white",1,7.44185181180022,22.9729108840246,113.049039083168,8.28124870605489
6.2,0.22,0.49,6,0.029,31,3.41,0.36,11.3,8,"white",1,8.73238206706751,51.3634028936232,67.7992338686573,4.99999919354852
8.9,0.32,0.49,1.6,0.05,17,3.13,0.34,9.4,5,"white",1,10.9876407559991,29.3749082034119,15.0398586253289,1.91011214493122
6.5,0.44,0.49,7.7,0.045,16,3.11,0.37,8.7,6,"white",1,6.98923979651635,19.7726823348129,66.9894171920704,2.4615380828403
7,0.14,0.49,5.9,0.053,22,3.36,0.36,9.4,6,"white",1,11.1110934744548,67.142377554446,55.4594786809004,3.14285669387762
9,0.17,0.49,1,0.039,46,3.09,0.51,10.5,7,"white",1,13.6363429752379,61.7643425626908,10.4998897511576,5.11111054320994
6.4,0.26,0.49,6.4,0.037,37,3.38,0.53,9.7,6,"white",1,8.53332195557073,37.3075488171199,62.079397829841,5.78124909667983
9,0.22,0.49,10.4,0.048,52,3.31,0.44,10.2,6,"white",1,12.6760384844528,46.3634256207926,106.078917995036,5.77777713580254
8.2,0.2,0.49,3.5,0.057,14,3.19,0.35,11.5,6,"white",1,11.884040747767,57.4997125014375,40.249537130323,1.70731686496136
7.8,0.15,0.24,7.7,0.047,21,2.94,0.31,9.6,6,"white",1,19.9999487180802,63.9995733361778,73.9192903748124,2.69230734714008
6.9,0.25,0.24,1.8,0.053,6,3.23,0.7,11.4,5,"white",1,14.0816039150941,45.5998176007296,20.5197660746668,0.869565091367378
7.1,0.28,0.49,6.5,0.041,28,3.41,0.58,12.2,8,"white",1,9.22076724575682,43.5712729597394,79.2990325518029,3.94366141638572
7.4,0.19,0.49,6.7,0.037,15,3.2,0.38,11,7,"white",1,10.8823369377398,57.8944321345677,73.6991893089176,2.02702675310449
8.3,0.25,0.49,16.8,0.048,50,3.03,0.52,9.2,6,"white",1,11.2162010591878,36.7998528005888,154.558578061082,6.02409565974751
7.5,0.14,0.74,1.6,0.035,21,3.26,0.45,10.2,6,"white",1,8.52271758782092,72.8566224526968,16.3198335376979,2.79999962666672
7.8,0.49,0.49,7,0.043,29,3.21,0.33,10,5,"white",1,7.95917555186168,20.4081216160783,69.9993000069999,3.71794824128869
8.1,0.12,0.49,1.2,0.042,43,3.13,0.48,9.7,6,"white",1,13.278666756284,80.8326597278356,11.6398870930952,5.30864131992083
7.6,0.47,0.49,13,0.239,42,2.96,0.51,9.2,5,"white",1,7.91665842014748,19.5744264373906,119.598899690123,5.52631506232697
7.9,0.22,0.49,3.8,0.042,26,3.1,0.39,10.5,5,"white",1,11.1267448919086,47.7270557861101,39.8995810543989,3.29113882390648
6.4,0.22,0.49,7.5,0.054,42,3.27,0.52,10.1,6,"white",1,9.01407181116646,45.9088822323535,75.7492349327272,6.56249897460954
7.3,0.19,0.49,15.55,0.058,50,3.42,0.36,9.1,7,"white",1,10.735278330473,47.8944847658696,141.503712316218,6.84931413023094
8.1,0.3,0.49,12.3,0.049,50,3.09,0.57,10.2,7,"white",1,10.2531515782891,33.9998866670444,125.458720321053,6.17283874409398
7.5,0.24,0.49,9.4,0.048,50,3.17,0.59,10.5,7,"white",1,10.2739585288239,43.7498177090929,98.6989636608816,6.6666657777779
7.8,0.21,0.49,1.2,0.036,20,3.05,0.28,12.1,7,"white",1,11.1428412245125,57.6187732439369,14.5198243101258,2.56410223537151
7.1,0.3,0.49,1.6,0.045,31,3.4,0.59,10.2,5,"white",1,8.98733039578431,33.9998866670444,16.3198335376979,4.36619656814133
6.9,0.26,0.49,1.6,0.058,39,3.65,0.52,9.4,4,"white",1,9.19998773334969,36.1537071011265,15.0398586253289,5.65217309388796
7.6,0.31,0.49,3.95,0.044,27,3.08,0.67,12.8,7,"white",1,9.49998812501484,41.2901893864859,50.5593528402836,3.55263111149591
6.4,0.42,0.74,12.8,0.076,48,3.12,0.58,9,6,"white",1,5.51723662307188,21.4285204082847,115.198963209331,7.49999882812518
8.2,0.29,0.49,1,0.044,29,3.24,0.36,10.9,4,"white",1,10.5128070348628,37.5860772893887,10.899881191295,3.53658493456281
7.9,0.33,0.28,31.6,0.053,35,3.15,0.38,8.8,6,"white",1,12.950798441314,26.6665858588307,278.077552917534,4.43037918602795
6.6,0.46,0.49,7.4,0.052,19,3.11,0.38,9,5,"white",1,6.94736110804094,19.5651748583155,66.5994006053946,2.87878744260796
7.8,0.28,0.49,1.3,0.046,27,3.09,0.59,10.2,5,"white",1,10.1298569742117,36.4284413269953,13.2598647493796,3.46153801775154
5.8,0.15,0.49,1.1,0.048,21,3.19,0.48,9.2,5,"white",1,9.06248583986588,61.3329244471703,10.1199068968565,3.62068903091568
7.8,0.4,0.49,7.8,0.06,34,3.26,0.58,11.3,6,"white",1,8.76403509658978,28.2499293751766,88.1390040292545,4.35897380013156
6.6,0.31,0.49,7.7,0.05,52,3.12,0.45,8.8,5,"white",1,8.24998968751289,28.387005203209,67.7594037172473,7.87878668503232
6.6,0.325,0.49,7.7,0.049,53,3.16,0.4,9.3,5,"white",1,8.09814957282261,28.6152965683183,71.6093340331935,8.03030181359063
6.6,0.27,0.49,7.8,0.049,62,3.17,0.45,9.4,6,"white",1,8.68419909973803,34.8146858715338,73.3193107984785,9.39393797061546
6.7,0.26,0.49,8.3,0.047,54,3.23,0.4,10.3,6,"white",1,8.9333214222381,39.6152322491067,85.4891194620696,8.05970028959697
6.7,0.21,0.49,1.4,0.047,30,2.92,0.42,10.8,7,"white",1,9.57141489797872,51.4283265317784,15.1198367057636,4.47761127199832
8.1,0.28,0.46,15.4,0.059,32,3.27,0.58,9,4,"white",1,10.9459311541471,32.1427423473488,138.598752611227,3.95061679622015
6.5,0.13,0.37,1,0.036,48,3.41,0.51,11.5,8,"white",1,12.999974000052,88.4608579934,11.4998677515209,7.38461424852088
